short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
pop_race_white_pct,Percent white,Middle Village/Ridgewood,0.62213144658017,0.59401969769533,0.590116,0.585972,0.607404,0.559323,0.516719,0.565677,0.534908,0.532331,0.553636,0.530881,0.523832,0.500862,0.4782
pop_race_white_pct,Percent white,Rego Park/Forest Hills,0.617164218580001,0.573225169493526,0.590742,0.578847,0.611062,0.57999,0.563025,0.572081,0.569135,0.523406,0.484295,0.506097,0.503831,0.474689,0.468693
pop_race_white_pct,Percent white,Flushing/Whitestone,0.411691082932521,0.401811140498467,0.343958,0.36298,0.357959,0.329318,0.299545,0.2888,0.257873,0.281871,0.273041,0.236255,0.227589,0.232632,0.238519
pop_race_white_pct,Percent white,Hillcrest/Fresh Meadows,0.389995427402027,0.397708721797244,0.368043,0.39484,0.367162,0.338007,0.327599,0.348949,0.332362,0.353047,0.308649,0.306271,0.301671,0.291684,0.309881
pop_race_white_pct,Percent white,Ozone Park/Woodhaven,0.288764673001424,0.264201399597368,0.257912,0.252036,0.208065,0.202016,0.186003,0.186711,0.176647,0.194893,0.177346,0.163303,0.179032,0.176513,0.187275
pop_race_white_pct,Percent white,South Ozone Park/Howard Beach,0.336909251320321,0.288332285697834,0.300274,0.266834,0.268614,0.267595,0.254131,0.22141,0.232486,0.223145,0.221313,0.244455,0.205358,0.217961,0.21001
pop_race_white_pct,Percent white,Morrisania/Belmont,0.0542612132544491,0.0398199888995805,0.0414208,0.0429979,0.0411386,0.0427558,0.0414314,0.0459791,0.0487988,0.057874,0.0437743,0.0449196,0.0497539,0.0381709,0.0424323
pop_race_white_pct,Percent white,Highbridge/South Concourse,0.014700441692753,0.00442727749998539,0.0100047,0.0124207,0.0217746,0.0192223,0.00536065,0.0135567,0.019836,0.0150645,0.0166399,0.0237336,0.0216485,0.0131454,0.0316095
pop_race_white_pct,Percent white,University Heights/Fordham,0.0143700052281019,0.0219251865999013,0.0076499,0.012285,0.0120071741476732,0.014931,0.0153254,0.0149454,0.0186535,0.0134997,0.0105758,0.0110628,0.0101543,0.0100243,0.0131466
pop_race_white_pct,Percent white,Kingsbridge Heights/Mosholu,0.10767155089161,0.0968107347998739,0.074243,0.074198,0.0944811,0.0704966,0.0720042,0.115153,0.0685779,0.0587422,0.0699815,0.0717563,0.062513,0.0511634,0.0475916
pop_race_white_pct,Percent white,Riverdale/Kingsbridge,0.403210534230311,0.355162394997024,0.397243,0.372069,0.39082,0.420011,0.376581,0.337949,0.341539,0.356507,0.341597,0.347647,0.303927,0.314918,0.289088
pop_race_white_pct,Percent white,Soundview/Parkchester,0.0486513292898962,0.0575543186996583,0.0279552,0.0405065,0.0316488,0.03354,0.02385,0.0235362,0.0256432,0.0253694,0.0253989,0.0428208,0.0290727,0.0304243,0.0250391
pop_race_white_pct,Percent white,Throgs Neck/Co-op City,0.488541209553659,0.461996047797584,0.472051,0.439863,0.394363,0.390747,0.376736285513374,0.364216,0.316915,0.31097,0.340066,0.281421000103245,0.287416,0.255355,0.245139
pop_race_white_pct,Percent white,Bayside/Little Neck,0.603208592787269,0.535971964498458,0.508066,0.53511,0.526758,0.539455,0.461878,0.445719,0.411812,0.419992,0.455114,0.39844,0.410927,0.375074,0.367596
pop_race_white_pct,Percent white,Jamaica,0.0213385815984566,0.0214882503998979,0.0179812,0.0192188,0.0135813,0.0187626,0.0162829,0.016207,0.0160042,0.0180337,0.0193026,0.0143554,0.0180148,0.0144467,0.0216363
pop_race_white_pct,Percent white,Queens Village,0.183583806789102,0.164972618298634,0.141532,0.127619,0.155959,0.140616,0.132851,0.139628,0.126791,0.119395,0.118399,0.112377,0.106587,0.0960649,0.095089
pop_race_white_pct,Percent white,Rockaways,0.373081751575228,0.304231430396612,0.396182,0.413552,0.378181,0.395184,0.357725,0.358247,0.331962,0.378546,0.361613,0.32498,0.299056,0.330753,0.355713
pop_race_white_pct,Percent white,North Shore,0.499750936294731,0.442481236499589,0.418878,0.426854,0.431391,0.422486,0.413177,0.363556,0.373565,0.418254,0.379487,0.345901,0.351777,0.384664,0.373664
pop_race_white_pct,Percent white,Pelham Parkway,0.359086362117523,0.29562840159997,0.32793,0.298682,0.272976,0.297408,0.26595,0.261753,0.259255,0.216434,0.232731,0.205528,0.22816,0.267458,0.196068
pop_race_white_pct,Percent white,Williamsbridge/Baychester,0.101000776590809,0.0693770584994127,0.0819792,0.0842168,0.0870984,0.0767128,0.0758928,0.0659716,0.0745571,0.0839304,0.0711432,0.0838762,0.048689,0.0544774,0.0744262
pop_race_white_pct,Percent white,Williamsburg/Greenpoint,0.524764599074842,0.578356149897445,0.639765,0.621921,0.633635,0.630577,0.606914,0.652859,0.655621,0.622939,0.606846,0.616577,0.644634,0.645393,0.659018
pop_race_white_pct,Percent white,Brooklyn Heights/Fort Greene,0.310948169510084,0.355356020798354,0.393807,0.407467,0.408623,0.450877,0.426834,0.454798,0.448202,0.436581,0.445883,0.462883,0.486262,0.472143,0.495944
pop_race_white_pct,Percent white,Bedford Stuyvesant,0.0244436367240723,0.0547584446999281,0.103515,0.135331,0.136349,0.143789,0.145999,0.163359,0.202804,0.22249,0.207596,0.274028,0.262168,0.266111,0.301315
pop_race_white_pct,Percent white,Bushwick,0.0313561428215507,0.0444009931998153,0.0408086,0.0798277,0.0661668,0.0891828,0.0901828,0.104365,0.10205,0.12912,0.165548,0.187657,0.174924,0.214844,0.224049
pop_race_white_pct,Percent white,Greenwich Village/Financial District,0.736212539915869,0.721448929798498,0.715166,0.720252,0.764291,0.736379,0.731752,0.754422,0.697482,0.703647,0.717741,0.693403,0.758345,0.722081,0.726403
pop_race_white_pct,Percent white,Lower East Side/Chinatown,0.280540212403139,0.296277721299703,0.323626,0.308788,0.304211,0.346655,0.337371,0.302985,0.330159,0.300592,0.356457,0.331019,0.331747,0.31048,0.352826
pop_race_white_pct,Percent white,Chelsea/Clinton/Midtown,0.635384200060798,0.646487704099854,0.640426,0.690191,0.618559,0.633883,0.636048,0.63706,0.661957,0.608105,0.601712,0.594345,0.611835,0.593375,0.600627
pop_race_white_pct,Percent white,Stuyvesant Town/Turtle Bay,0.762445883672626,0.743445295993297,0.766728,0.734673,0.779296,0.765256,0.692555,0.748777,0.731037,0.691247,0.695596,0.701078,0.720789,0.684608,0.678678
pop_race_white_pct,Percent white,Upper West Side,0.690104207307741,0.708511413096858,0.726574,0.752865,0.72955,0.726561,0.68096,0.69063,0.693153,0.686875,0.675003,0.662682,0.695697,0.691287,0.683985
pop_race_white_pct,Percent white,Upper East Side,0.826280849338218,0.828238650297862,0.8143,0.821313,0.810249,0.822349,0.776039,0.811338,0.781849,0.786928,0.771521,0.751397,0.727402,0.746246,0.758599
pop_race_white_pct,Percent white,Morningside Heights/Hamilton Heights,0.20265106189072,0.205838905598284,0.265986,0.283429,0.244822,0.249723,0.274665,0.264087,0.287705,0.303722,0.264626,0.307653,0.287783,0.284604,0.258918
